area_code,imd_decile
LSOA::E01024662,2
LSOA::E01024663,1
LSOA::E01024664,2
LSOA::E01024665,3
LSOA::E01024666,1
LSOA::E01024667,1
LSOA::E01024668,4
LSOA::E01024669,3
LSOA::E01024670,1
LSOA::E01024671,2
LSOA::E01024672,2
LSOA::E01024673,4
LSOA::E01024674,6
LSOA::E01024675,7
LSOA::E01024676,1
LSOA::E01024677,2
LSOA::E01024679,6
LSOA::E01024680,6
LSOA::E01024681,4
LSOA::E01024682,1
LSOA::E01024683,1
LSOA::E01024684,2
LSOA::E01024685,3
LSOA::E01024686,2
LSOA::E01024687,1
LSOA::E01024688,3
LSOA::E01024689,6
LSOA::E01024690,5
LSOA::E01024691,5
LSOA::E01024692,5
LSOA::E01024693,7
LSOA::E01024694,3
LSOA::E01024695,3
LSOA::E01024696,4
LSOA::E01024697,1
LSOA::E01024698,4
LSOA::E01024699,2
LSOA::E01024700,6
LSOA::E01024702,3
LSOA::E01024703,5
LSOA::E01024704,5
LSOA::E01024705,3
LSOA::E01024706,7
LSOA::E01024707,7
LSOA::E01024708,7
LSOA::E01024709,8
LSOA::E01024710,2
LSOA::E01024711,5
LSOA::E01024712,8
LSOA::E01024713,3
LSOA::E01024714,4
LSOA::E01024715,3
LSOA::E01024716,6
LSOA::E01024717,3
LSOA::E01024718,10
LSOA::E01024719,7
LSOA::E01024720,10
LSOA::E01024721,8
LSOA::E01024722,9
LSOA::E01024723,7
LSOA::E01024724,9
LSOA::E01024725,9
LSOA::E01024726,5
LSOA::E01024728,4
LSOA::E01024729,5
LSOA::E01024730,9
LSOA::E01024731,10
LSOA::E01024732,7
LSOA::E01024733,10
LSOA::E01024734,9
LSOA::E01024735,9
LSOA::E01024736,5
LSOA::E01024737,7
LSOA::E01024740,7
LSOA::E01024741,2
LSOA::E01024742,4
LSOA::E01024743,5
LSOA::E01024744,8
LSOA::E01024745,8
LSOA::E01024746,7
LSOA::E01024747,3
LSOA::E01024748,10
LSOA::E01024749,4
LSOA::E01024750,8
LSOA::E01024751,10
LSOA::E01024752,10
LSOA::E01024753,10
LSOA::E01024754,9
LSOA::E01024755,9
LSOA::E01024756,5
LSOA::E01024757,9
LSOA::E01024758,8
LSOA::E01024760,8
LSOA::E01024761,9
LSOA::E01024762,9
LSOA::E01024763,7
LSOA::E01024764,5
LSOA::E01024765,10
LSOA::E01024767,4
LSOA::E01024768,10
LSOA::E01024771,4
LSOA::E01024772,8
LSOA::E01024773,10
LSOA::E01024775,2
LSOA::E01024776,4
LSOA::E01024777,3
LSOA::E01024778,10
LSOA::E01024779,7
LSOA::E01024780,7
LSOA::E01024781,7
LSOA::E01024782,10
LSOA::E01024783,5
LSOA::E01024785,9
LSOA::E01024786,5
LSOA::E01024787,6
LSOA::E01024788,3
LSOA::E01024789,6
LSOA::E01024790,3
LSOA::E01024791,9
LSOA::E01024792,7
LSOA::E01024793,6
LSOA::E01024794,5
LSOA::E01024795,2
LSOA::E01024796,4
LSOA::E01024797,9
LSOA::E01024798,6
LSOA::E01024799,9
LSOA::E01024800,10
LSOA::E01024802,8
LSOA::E01024803,6
LSOA::E01024804,6
LSOA::E01024805,5
LSOA::E01024806,5
LSOA::E01024807,4
LSOA::E01024808,8
LSOA::E01024809,5
LSOA::E01024810,6
LSOA::E01024811,9
LSOA::E01024812,6
LSOA::E01024813,5
LSOA::E01024814,9
LSOA::E01024815,4
LSOA::E01024816,5
LSOA::E01024817,10
LSOA::E01024818,10
LSOA::E01024819,9
LSOA::E01024820,10
LSOA::E01024821,9
LSOA::E01024822,8
LSOA::E01024823,8
LSOA::E01024824,10
LSOA::E01024825,7
LSOA::E01024826,7
LSOA::E01024827,7
LSOA::E01024828,7
LSOA::E01024829,8
LSOA::E01024830,4
LSOA::E01024831,4
LSOA::E01024832,9
LSOA::E01024833,4
LSOA::E01024834,8
LSOA::E01024835,9
LSOA::E01024836,5
LSOA::E01024837,10
LSOA::E01024838,10
LSOA::E01024839,8
LSOA::E01024840,2
LSOA::E01024841,4
LSOA::E01024842,4
LSOA::E01024843,3
LSOA::E01024844,6
LSOA::E01024845,8
LSOA::E01024846,6
LSOA::E01024847,5
LSOA::E01024848,6
LSOA::E01024849,8
LSOA::E01024850,10
LSOA::E01024851,8
LSOA::E01024852,10
LSOA::E01024853,9
LSOA::E01024854,9
LSOA::E01024855,1
LSOA::E01024856,1
LSOA::E01024857,1
LSOA::E01024858,1
LSOA::E01024859,4
LSOA::E01024860,6
LSOA::E01024861,8
LSOA::E01024862,7
LSOA::E01024863,2
LSOA::E01024864,2
LSOA::E01024865,1
LSOA::E01024866,3
LSOA::E01024867,9
LSOA::E01024868,6
LSOA::E01024869,9
LSOA::E01024870,6
LSOA::E01024871,4
LSOA::E01024872,1
LSOA::E01024873,5
LSOA::E01024874,7
LSOA::E01024875,1
LSOA::E01024876,1
LSOA::E01024877,1
LSOA::E01024878,1
LSOA::E01024879,4
LSOA::E01024880,3
LSOA::E01024881,2
LSOA::E01024882,1
LSOA::E01024883,2
LSOA::E01024884,3
LSOA::E01024885,1
LSOA::E01024886,1
LSOA::E01024887,3
LSOA::E01024888,6
LSOA::E01024889,3
LSOA::E01024890,1
LSOA::E01024891,3
LSOA::E01024892,3
LSOA::E01024893,1
LSOA::E01024894,3
LSOA::E01024895,1
LSOA::E01024896,3
LSOA::E01024897,3
LSOA::E01024898,1
LSOA::E01024899,1
LSOA::E01024900,1
LSOA::E01024901,8
LSOA::E01024902,3
LSOA::E01024903,2
LSOA::E01024904,3
LSOA::E01024905,6
LSOA::E01024906,1
LSOA::E01024907,1
LSOA::E01024908,1
LSOA::E01024909,1
LSOA::E01024910,1
LSOA::E01024911,3
LSOA::E01024912,9
LSOA::E01024913,9
LSOA::E01024914,9
LSOA::E01024915,6
LSOA::E01024916,9
LSOA::E01024917,4
LSOA::E01024918,9
LSOA::E01024920,8
LSOA::E01024921,8
LSOA::E01024922,6
LSOA::E01024923,7
LSOA::E01024924,7
LSOA::E01024925,2
LSOA::E01024926,3
LSOA::E01024927,4
LSOA::E01024928,5
LSOA::E01024930,4
LSOA::E01024931,3
LSOA::E01024933,3
LSOA::E01024934,9
LSOA::E01024935,8
LSOA::E01024936,3
LSOA::E01024937,9
LSOA::E01024938,8
LSOA::E01024939,9
LSOA::E01024940,1
LSOA::E01024941,2
LSOA::E01024942,2
LSOA::E01024943,3
LSOA::E01024944,9
LSOA::E01024946,9
LSOA::E01024947,10
LSOA::E01024948,9
LSOA::E01024950,10
LSOA::E01024951,1
LSOA::E01024952,2
LSOA::E01024953,1
LSOA::E01024954,5
LSOA::E01024955,8
LSOA::E01024956,10
LSOA::E01024957,9
LSOA::E01024958,4
LSOA::E01024959,3
LSOA::E01024960,4
LSOA::E01024961,6
LSOA::E01024962,7
LSOA::E01024963,9
LSOA::E01024964,8
LSOA::E01024965,9
LSOA::E01024966,9
LSOA::E01024967,9
LSOA::E01024968,10
LSOA::E01024969,5
LSOA::E01024970,10
LSOA::E01024971,8
LSOA::E01024972,10
LSOA::E01024973,8
LSOA::E01024974,9
LSOA::E01024975,6
LSOA::E01024976,7
LSOA::E01024977,10
LSOA::E01024978,6
LSOA::E01024979,8
LSOA::E01024980,8
LSOA::E01024981,9
LSOA::E01024982,6
LSOA::E01024983,8
LSOA::E01024984,7
LSOA::E01024985,7
LSOA::E01024986,2
LSOA::E01024987,1
LSOA::E01024988,4
LSOA::E01024989,5
LSOA::E01024990,7
LSOA::E01024991,7
LSOA::E01024992,10
LSOA::E01024993,7
LSOA::E01024994,10
LSOA::E01024995,8
LSOA::E01024996,3
LSOA::E01024997,8
LSOA::E01024998,4
LSOA::E01024999,7
LSOA::E01025000,8
LSOA::E01025001,6
LSOA::E01025002,6
LSOA::E01025003,9
LSOA::E01025004,8
LSOA::E01025005,7
LSOA::E01025006,1
LSOA::E01025007,9
LSOA::E01025008,10
LSOA::E01025009,4
LSOA::E01025010,10
LSOA::E01025011,3
LSOA::E01025012,8
LSOA::E01025013,4
LSOA::E01025014,7
LSOA::E01025015,8
LSOA::E01025016,10
LSOA::E01025017,4
LSOA::E01025018,9
LSOA::E01025019,9
LSOA::E01025020,6
LSOA::E01025021,9
LSOA::E01025022,9
LSOA::E01025023,9
LSOA::E01025024,3
LSOA::E01025025,5
LSOA::E01025026,5
LSOA::E01025027,5
LSOA::E01025028,7
LSOA::E01025029,6
LSOA::E01025030,4
LSOA::E01025031,6
LSOA::E01025032,2
LSOA::E01025033,7
LSOA::E01025034,2
LSOA::E01025035,4
LSOA::E01025036,1
LSOA::E01025037,2
LSOA::E01025038,8
LSOA::E01025039,8
LSOA::E01025040,8
LSOA::E01025041,1
LSOA::E01025042,1
LSOA::E01025044,2
LSOA::E01025045,1
LSOA::E01025046,1
LSOA::E01025048,8
LSOA::E01025049,1
LSOA::E01025050,4
LSOA::E01025051,2
LSOA::E01025052,7
LSOA::E01025053,5
LSOA::E01025054,4
LSOA::E01025055,1
LSOA::E01025056,8
LSOA::E01025057,3
LSOA::E01025058,2
LSOA::E01025059,3
LSOA::E01025060,1
LSOA::E01025061,5
LSOA::E01025062,1
LSOA::E01025063,3
LSOA::E01025064,8
LSOA::E01025065,3
LSOA::E01025066,5
LSOA::E01025067,1
LSOA::E01025068,1
LSOA::E01025069,2
LSOA::E01025070,1
LSOA::E01025071,3
LSOA::E01025072,2
LSOA::E01025073,3
LSOA::E01025074,9
LSOA::E01025075,2
LSOA::E01025076,3
LSOA::E01025077,2
LSOA::E01025078,8
LSOA::E01025079,6
LSOA::E01025080,4
LSOA::E01025081,6
LSOA::E01025082,1
LSOA::E01025083,1
LSOA::E01025084,1
LSOA::E01025085,7
LSOA::E01025086,9
LSOA::E01025087,3
LSOA::E01025088,8
LSOA::E01025089,7
LSOA::E01025090,9
LSOA::E01025091,2
LSOA::E01025092,2
LSOA::E01025093,5
LSOA::E01025094,4
LSOA::E01025095,10
LSOA::E01025096,7
LSOA::E01025097,3
LSOA::E01025098,5
LSOA::E01025099,5
LSOA::E01025100,6
LSOA::E01025101,2
LSOA::E01025102,6
LSOA::E01025103,10
LSOA::E01025105,8
LSOA::E01025106,7
LSOA::E01025107,6
LSOA::E01025108,8
LSOA::E01025109,9
LSOA::E01025110,1
LSOA::E01025111,5
LSOA::E01025112,1
LSOA::E01025113,4
LSOA::E01025114,6
LSOA::E01025115,2
LSOA::E01025116,2
LSOA::E01025117,1
LSOA::E01025118,2
LSOA::E01025119,4
LSOA::E01025120,1
LSOA::E01025121,7
LSOA::E01025122,6
LSOA::E01025123,6
LSOA::E01025124,2
LSOA::E01025126,10
LSOA::E01025127,9
LSOA::E01025128,5
LSOA::E01025130,8
LSOA::E01025131,7
LSOA::E01025132,6
LSOA::E01025133,9
LSOA::E01025136,1
LSOA::E01025137,5
LSOA::E01025138,2
LSOA::E01025139,1
LSOA::E01025140,2
LSOA::E01025141,9
LSOA::E01025142,10
LSOA::E01025143,3
LSOA::E01025144,5
LSOA::E01025145,7
LSOA::E01025146,10
LSOA::E01025147,8
LSOA::E01025148,8
LSOA::E01025149,4
LSOA::E01025150,4
LSOA::E01025151,1
LSOA::E01025152,3
LSOA::E01025153,6
LSOA::E01025154,1
LSOA::E01025155,8
LSOA::E01025156,1
LSOA::E01025157,2
LSOA::E01025158,10
LSOA::E01025159,6
LSOA::E01025160,10
LSOA::E01025161,8
LSOA::E01025162,8
LSOA::E01025163,9
LSOA::E01025164,6
LSOA::E01025165,9
LSOA::E01025166,7
LSOA::E01025167,7
LSOA::E01025168,6
LSOA::E01025169,8
LSOA::E01025170,4
LSOA::E01025171,1
LSOA::E01025172,3
LSOA::E01025173,2
LSOA::E01025174,5
LSOA::E01025175,8
LSOA::E01025176,5
LSOA::E01025177,8
LSOA::E01025178,6
LSOA::E01025179,4
LSOA::E01025180,6
LSOA::E01025181,1
LSOA::E01025182,1
LSOA::E01025183,1
LSOA::E01025184,1
LSOA::E01025185,1
LSOA::E01025186,1
LSOA::E01025187,3
LSOA::E01025188,1
LSOA::E01025189,1
LSOA::E01025190,4
LSOA::E01025191,7
LSOA::E01025192,3
LSOA::E01025193,4
LSOA::E01025194,4
LSOA::E01025195,7
LSOA::E01025196,2
LSOA::E01025197,7
LSOA::E01025198,4
LSOA::E01025199,6
LSOA::E01025200,4
LSOA::E01025201,4
LSOA::E01025202,6
LSOA::E01025203,7
LSOA::E01025204,6
LSOA::E01025205,1
LSOA::E01025206,6
LSOA::E01025207,1
LSOA::E01025208,2
LSOA::E01025209,3
LSOA::E01025210,2
LSOA::E01025211,8
LSOA::E01025212,5
LSOA::E01025213,3
LSOA::E01025214,6
LSOA::E01025215,1
LSOA::E01025216,3
LSOA::E01025217,1
LSOA::E01025218,1
LSOA::E01025219,1
LSOA::E01025220,1
LSOA::E01025221,3
LSOA::E01025222,7
LSOA::E01025223,2
LSOA::E01025224,1
LSOA::E01025225,3
LSOA::E01025226,1
LSOA::E01025227,1
LSOA::E01025228,6
LSOA::E01025229,1
LSOA::E01025230,1
LSOA::E01025231,7
LSOA::E01025232,2
LSOA::E01025233,7
LSOA::E01025234,3
LSOA::E01025235,6
LSOA::E01025236,1
LSOA::E01025237,2
LSOA::E01025238,1
LSOA::E01025239,5
LSOA::E01025240,9
LSOA::E01025241,8
LSOA::E01025242,9
LSOA::E01025243,5
LSOA::E01025244,2
LSOA::E01025245,2
LSOA::E01025246,2
LSOA::E01025247,2
LSOA::E01025248,1
LSOA::E01025249,4
LSOA::E01025250,1
LSOA::E01025251,7
LSOA::E01025252,5
LSOA::E01025253,10
LSOA::E01025254,9
LSOA::E01025255,9
LSOA::E01025256,9
LSOA::E01025257,10
LSOA::E01025258,9
LSOA::E01025259,10
LSOA::E01025260,1
LSOA::E01025261,7
LSOA::E01025262,2
LSOA::E01025263,2
LSOA::E01025264,2
LSOA::E01025265,5
LSOA::E01025266,7
LSOA::E01025267,3
LSOA::E01025268,2
LSOA::E01025269,2
LSOA::E01025270,6
LSOA::E01025271,3
LSOA::E01025272,7
LSOA::E01025273,10
LSOA::E01025274,2
LSOA::E01025275,1
LSOA::E01025276,3
LSOA::E01025277,9
LSOA::E01025278,9
LSOA::E01025279,8
LSOA::E01025281,9
LSOA::E01025282,5
LSOA::E01025283,1
LSOA::E01025284,3
LSOA::E01025285,2
LSOA::E01025286,1
LSOA::E01025287,1
LSOA::E01025288,4
LSOA::E01025289,2
LSOA::E01025290,2
LSOA::E01025291,3
LSOA::E01025292,2
LSOA::E01025293,1
LSOA::E01025294,2
LSOA::E01025295,1
LSOA::E01025296,1
LSOA::E01025297,1
LSOA::E01025298,1
LSOA::E01025299,9
LSOA::E01025300,5
LSOA::E01025301,6
LSOA::E01025302,8
LSOA::E01025303,9
LSOA::E01025304,4
LSOA::E01025305,2
LSOA::E01025306,2
LSOA::E01025308,3
LSOA::E01025309,4
LSOA::E01025310,2
LSOA::E01025311,2
LSOA::E01025312,3
LSOA::E01025313,2
LSOA::E01025314,4
LSOA::E01025315,6
LSOA::E01025316,10
LSOA::E01025317,6
LSOA::E01025318,9
LSOA::E01025319,9
LSOA::E01025320,5
LSOA::E01025321,7
LSOA::E01025322,6
LSOA::E01025323,8
LSOA::E01025324,9
LSOA::E01025325,3
LSOA::E01025326,8
LSOA::E01025327,9
LSOA::E01025328,10
LSOA::E01025329,7
LSOA::E01025330,8
LSOA::E01025331,5
LSOA::E01025333,7
LSOA::E01025334,9
LSOA::E01025335,4
LSOA::E01025336,8
LSOA::E01025337,9
LSOA::E01025338,6
LSOA::E01025339,9
LSOA::E01025340,7
LSOA::E01025341,10
LSOA::E01025342,8
LSOA::E01025343,7
LSOA::E01025344,7
LSOA::E01025345,10
LSOA::E01025346,8
LSOA::E01025347,8
LSOA::E01025348,7
LSOA::E01025349,8
LSOA::E01025350,10
LSOA::E01025351,9
LSOA::E01025352,10
LSOA::E01025354,10
LSOA::E01025355,10
LSOA::E01025356,3
LSOA::E01025357,5
LSOA::E01025358,7
LSOA::E01025359,4
LSOA::E01025360,3
LSOA::E01025361,5
LSOA::E01025362,7
LSOA::E01025363,5
LSOA::E01025364,9
LSOA::E01025365,7
LSOA::E01025366,3
LSOA::E01025367,6
LSOA::E01025368,2
LSOA::E01025369,1
LSOA::E01025370,3
LSOA::E01025371,2
LSOA::E01025373,7
LSOA::E01025374,3
LSOA::E01025375,6
LSOA::E01025376,3
LSOA::E01025377,8
LSOA::E01025378,8
LSOA::E01025379,2
LSOA::E01025380,9
LSOA::E01025381,2
LSOA::E01025382,1
LSOA::E01025383,7
LSOA::E01025384,6
LSOA::E01025385,2
LSOA::E01025387,7
LSOA::E01025388,2
LSOA::E01025389,1
LSOA::E01025390,2
LSOA::E01025391,2
LSOA::E01025392,3
LSOA::E01025393,4
LSOA::E01025394,3
LSOA::E01025395,4
LSOA::E01025396,1
LSOA::E01025397,2
LSOA::E01025398,2
LSOA::E01025399,2
LSOA::E01025400,8
LSOA::E01025401,7
LSOA::E01025402,5
LSOA::E01025403,10
LSOA::E01025404,10
LSOA::E01025405,3
LSOA::E01025406,8
LSOA::E01025407,3
LSOA::E01025408,10
LSOA::E01025409,9
LSOA::E01025410,10
LSOA::E01025411,8
LSOA::E01025412,5
LSOA::E01025413,8
LSOA::E01025414,10
LSOA::E01025415,5
LSOA::E01025416,8
LSOA::E01025417,7
LSOA::E01025418,6
LSOA::E01025419,6
LSOA::E01025421,7
LSOA::E01025422,4
LSOA::E01025423,1
LSOA::E01025424,10
LSOA::E01025425,10
LSOA::E01025426,10
LSOA::E01025427,4
LSOA::E01025428,4
LSOA::E01025429,2
LSOA::E01025431,4
LSOA::E01025433,6
LSOA::E01025434,10
LSOA::E01025435,4
LSOA::E01025436,9
LSOA::E01025437,8
LSOA::E01025438,10
LSOA::E01025439,10
LSOA::E01025440,10
LSOA::E01025441,9
LSOA::E01025442,2
LSOA::E01025443,9
LSOA::E01025444,6
LSOA::E01025445,2
LSOA::E01025446,7
LSOA::E01025447,1
LSOA::E01025448,6
LSOA::E01025451,10
LSOA::E01025452,2
LSOA::E01025453,10
LSOA::E01025454,9
LSOA::E01025455,9
LSOA::E01025456,7
LSOA::E01025457,6
LSOA::E01025458,5
LSOA::E01025459,5
LSOA::E01025460,3
LSOA::E01025461,10
LSOA::E01025462,9
LSOA::E01025463,8
LSOA::E01025464,10
LSOA::E01025465,6
LSOA::E01025466,10
LSOA::E01025467,10
LSOA::E01025468,8
LSOA::E01025469,3
LSOA::E01025470,9
LSOA::E01025471,2
LSOA::E01025472,10
LSOA::E01025473,7
LSOA::E01025474,6
LSOA::E01025475,10
LSOA::E01025476,10
LSOA::E01025477,8
LSOA::E01025478,10
LSOA::E01025479,6
LSOA::E01025480,2
LSOA::E01025481,2
LSOA::E01025482,1
LSOA::E01025483,6
LSOA::E01025484,10
LSOA::E01025485,7
LSOA::E01025486,7
LSOA::E01025487,7
LSOA::E01025488,9
LSOA::E01025489,8
LSOA::E01025490,9
LSOA::E01025491,10
LSOA::E01025492,4
LSOA::E01025493,1
LSOA::E01025494,1
LSOA::E01025495,7
LSOA::E01025496,7
LSOA::E01025497,8
LSOA::E01025498,8
LSOA::E01025499,7
LSOA::E01025500,6
LSOA::E01025501,9
LSOA::E01025502,10
LSOA::E01025503,2
LSOA::E01025504,1
LSOA::E01025505,4
LSOA::E01025506,8
LSOA::E01025507,6
LSOA::E01025508,3
LSOA::E01025509,5
LSOA::E01025510,9
LSOA::E01025511,9
LSOA::E01025512,9
LSOA::E01025513,8
LSOA::E01025514,6
LSOA::E01025515,5
LSOA::E01025516,8
LSOA::E01025517,5
LSOA::E01025518,4
LSOA::E01025519,8
LSOA::E01025520,2
LSOA::E01025521,3
LSOA::E01025522,6
LSOA::E01025523,4
LSOA::E01025524,2
LSOA::E01025525,4
LSOA::E01025526,4
LSOA::E01025527,2
LSOA::E01025528,2
LSOA::E01025529,3
LSOA::E01025530,9
LSOA::E01025531,7
LSOA::E01025532,10
LSOA::E01025533,8
LSOA::E01025534,10
LSOA::E01025535,7
LSOA::E01025536,3
LSOA::E01025537,8
LSOA::E01025538,8
LSOA::E01025539,8
LSOA::E01025540,8
LSOA::E01025541,6
LSOA::E01025542,8
LSOA::E01025543,4
LSOA::E01025544,4
LSOA::E01025545,9
LSOA::E01025546,7
LSOA::E01025547,7
LSOA::E01025548,6
LSOA::E01025549,8
LSOA::E01025550,9
LSOA::E01025551,9
LSOA::E01025552,9
LSOA::E01025553,9
LSOA::E01025554,4
LSOA::E01025555,4
LSOA::E01025556,4
LSOA::E01025557,8
LSOA::E01025558,9
LSOA::E01025559,6
LSOA::E01025560,9
LSOA::E01025561,8
LSOA::E01025562,6
LSOA::E01025563,5
LSOA::E01025564,6
LSOA::E01025565,6
LSOA::E01025566,9
LSOA::E01025567,5
LSOA::E01025568,7
LSOA::E01025569,9
LSOA::E01025570,1
LSOA::E01025571,3
LSOA::E01025572,5
LSOA::E01025573,5
LSOA::E01025574,1
LSOA::E01025575,2
LSOA::E01025576,7
LSOA::E01025577,3
LSOA::E01025578,2
LSOA::E01025579,1
LSOA::E01025580,5
LSOA::E01025581,2
LSOA::E01025582,1
LSOA::E01025583,1
LSOA::E01025584,1
LSOA::E01025585,5
LSOA::E01025586,6
LSOA::E01025587,4
LSOA::E01025588,4
LSOA::E01025589,4
LSOA::E01025590,1
LSOA::E01025591,5
LSOA::E01025592,1
LSOA::E01025593,7
LSOA::E01025594,8
LSOA::E01025595,9
LSOA::E01025596,8
LSOA::E01025597,7
LSOA::E01025598,5
LSOA::E01025599,9
LSOA::E01025600,9
LSOA::E01025601,8
LSOA::E01025602,8
LSOA::E01025603,7
LSOA::E01025604,5
LSOA::E01025605,5
LSOA::E01025606,1
LSOA::E01025607,5
LSOA::E01025608,5
LSOA::E01025609,7
LSOA::E01025610,6
LSOA::E01025611,8
LSOA::E01025612,7
LSOA::E01025613,7
LSOA::E01025614,9
LSOA::E01025615,10
LSOA::E01025616,10
LSOA::E01025617,9
LSOA::E01025618,7
LSOA::E01025619,8
LSOA::E01025620,6
LSOA::E01025621,8
LSOA::E01025622,8
LSOA::E01025623,8
LSOA::E01025624,10
LSOA::E01025625,4
LSOA::E01025626,8
LSOA::E01025627,7
LSOA::E01025629,6
LSOA::E01025630,9
LSOA::E01025631,9
LSOA::E01025632,10
LSOA::E01025633,8
LSOA::E01025634,9
LSOA::E01025635,8
LSOA::E01025636,8
LSOA::E01025637,7
LSOA::E01025638,10
LSOA::E01025639,9
LSOA::E01025640,8
LSOA::E01025641,8
LSOA::E01025642,8
LSOA::E01025643,9
LSOA::E01025644,7
LSOA::E01025645,6
LSOA::E01025646,5
LSOA::E01025647,6
LSOA::E01025648,10
LSOA::E01025649,10
LSOA::E01025650,10
LSOA::E01025651,10
LSOA::E01025652,8
LSOA::E01025653,5
LSOA::E01025654,8
LSOA::E01025655,6
LSOA::E01025656,6
LSOA::E01025657,6
LSOA::E01025658,9
LSOA::E01025659,7
LSOA::E01025660,9
LSOA::E01025661,8
LSOA::E01025662,4
LSOA::E01025663,7
LSOA::E01025664,6
LSOA::E01025665,7
LSOA::E01025666,5
LSOA::E01025667,6
LSOA::E01025668,8
LSOA::E01025669,9
LSOA::E01025670,5
LSOA::E01025671,8
LSOA::E01025672,8
LSOA::E01025673,7
LSOA::E01025674,6
LSOA::E01025675,8
LSOA::E01025676,9
LSOA::E01025677,6
LSOA::E01025678,10
LSOA::E01025680,10
LSOA::E01025681,9
LSOA::E01025682,8
LSOA::E01025683,7
LSOA::E01025684,8
LSOA::E01025685,7
LSOA::E01025686,9
LSOA::E01025687,8
LSOA::E01025688,6
LSOA::E01025689,5
LSOA::E01025690,6
LSOA::E01025692,8
LSOA::E01025693,8
LSOA::E01025695,10
LSOA::E01025696,10
LSOA::E01025697,4
LSOA::E01025698,10
LSOA::E01025699,1
LSOA::E01025700,3
LSOA::E01025701,3
LSOA::E01025702,7
LSOA::E01025703,3
LSOA::E01025704,6
LSOA::E01025705,3
LSOA::E01025706,3
LSOA::E01025707,10
LSOA::E01025708,10
LSOA::E01025709,10
LSOA::E01025710,10
LSOA::E01025711,10
LSOA::E01025712,9
LSOA::E01025713,10
LSOA::E01025715,2
LSOA::E01025716,5
LSOA::E01025718,4
LSOA::E01025719,9
LSOA::E01025720,7
LSOA::E01025721,8
LSOA::E01025722,6
LSOA::E01025723,6
LSOA::E01025724,7
LSOA::E01025725,1
LSOA::E01025726,8
LSOA::E01025727,2
LSOA::E01025728,8
LSOA::E01025729,10
LSOA::E01025730,9
LSOA::E01025731,9
LSOA::E01025732,8
LSOA::E01025733,8
LSOA::E01025734,10
LSOA::E01025735,7
LSOA::E01025736,9
LSOA::E01025737,9
LSOA::E01025738,10
LSOA::E01025739,9
LSOA::E01025740,6
LSOA::E01025741,10
LSOA::E01025742,4
LSOA::E01025743,7
LSOA::E01025744,9
LSOA::E01025745,7
LSOA::E01025746,5
LSOA::E01025747,5
LSOA::E01025748,7
LSOA::E01025749,4
LSOA::E01025750,7
LSOA::E01025751,5
LSOA::E01025752,7
LSOA::E01025753,5
LSOA::E01025754,8
LSOA::E01025755,8
LSOA::E01025756,6
LSOA::E01025757,8
LSOA::E01025758,10
LSOA::E01025759,6
LSOA::E01025760,8
LSOA::E01025761,9
LSOA::E01025762,5
LSOA::E01025763,6
LSOA::E01025764,8
LSOA::E01025765,8
LSOA::E01025766,3
LSOA::E01025767,7
LSOA::E01025768,8
LSOA::E01025769,9
LSOA::E01025770,7
LSOA::E01025772,10
LSOA::E01025773,10
LSOA::E01025774,9
LSOA::E01025775,8
LSOA::E01025776,9
LSOA::E01025777,8
LSOA::E01025778,8
LSOA::E01025779,8
LSOA::E01025780,8
LSOA::E01025781,9
LSOA::E01025782,7
LSOA::E01025783,8
LSOA::E01025784,9
LSOA::E01025786,7
LSOA::E01025787,10
LSOA::E01025788,7
LSOA::E01025789,7
LSOA::E01025790,10
LSOA::E01025791,8
LSOA::E01025792,7
LSOA::E01025794,10
LSOA::E01025795,8
LSOA::E01025796,6
LSOA::E01025797,10
LSOA::E01025798,10
LSOA::E01025799,10
LSOA::E01025800,10
LSOA::E01025801,6
LSOA::E01025802,10
LSOA::E01025803,10
LSOA::E01025804,9
LSOA::E01025806,4
LSOA::E01025807,6
LSOA::E01025808,8
LSOA::E01025809,7
LSOA::E01025810,7
LSOA::E01025812,7
LSOA::E01025813,9
LSOA::E01025814,9
LSOA::E01025815,6
LSOA::E01025816,7
LSOA::E01025817,9
LSOA::E01025818,7
LSOA::E01025819,5
LSOA::E01025820,7
LSOA::E01025821,5
LSOA::E01025822,3
LSOA::E01025823,4
LSOA::E01025824,5
LSOA::E01025825,7
LSOA::E01025826,7
LSOA::E01025827,5
LSOA::E01025828,9
LSOA::E01025829,4
LSOA::E01025830,7
LSOA::E01025831,9
LSOA::E01025832,10
LSOA::E01025833,9
LSOA::E01025834,10
LSOA::E01025835,10
LSOA::E01025836,10
LSOA::E01025837,8
LSOA::E01025838,8
LSOA::E01025839,8
LSOA::E01025840,6
LSOA::E01025841,8
LSOA::E01025842,4
LSOA::E01025843,4
LSOA::E01025844,3
LSOA::E01025845,10
LSOA::E01025846,10
LSOA::E01025847,10
LSOA::E01025848,6
LSOA::E01025849,5
LSOA::E01025850,6
LSOA::E01025851,9
LSOA::E01025852,3
LSOA::E01025854,9
LSOA::E01025855,7
LSOA::E01025856,3
LSOA::E01025857,9
LSOA::E01025858,4
LSOA::E01025859,9
LSOA::E01025860,10
LSOA::E01025861,9
LSOA::E01025862,9
LSOA::E01025863,5
LSOA::E01025864,8
LSOA::E01025865,5
LSOA::E01025866,3
LSOA::E01025867,7
LSOA::E01025868,7
LSOA::E01025869,8
LSOA::E01025870,8
LSOA::E01025871,6
LSOA::E01025872,8
LSOA::E01025873,7
